video_id,trending_date,title,channel_title,category_id,publish_date,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed
x0xbxYgYeBU,04-06-2018,"CURRENT AFFAIRS | THE HINDU |3rd-4th June 2018 | UPSC, RRB, SBI CLERK/IBPS, SSC, CLAT & OTHERS",Adda247 :Official Channel of BankersAdda & SSCAdda,27,04-06-2018,22343,2182,57,46,FALSE,FALSE,FALSE
yYKo-vslNLw,04-06-2018,Bithiri Sathi At Telangana Food Festival | TS Formation Day Celebrations | Teenmaar News,V6 News Telugu,25,02-06-2018,289189,2179,187,189,FALSE,FALSE,FALSE
dCmgBp0ogow,04-06-2018,Seetha | Flowers | Ep# 355,Flowers TV,24,02-06-2018,407798,1549,378,778,FALSE,FALSE,FALSE
Vlr0Ckq3LQg,04-06-2018,வள்ளி | VALLI | Sun TV | Tamil | Mega Serial | Episode 1570 - 02nd June  2018,Saregama TVShows,24,02-06-2018,177769,1000,195,89,FALSE,FALSE,FALSE
UqB75PhbWXM,04-06-2018,सोमवार स्पेशल भजन : हे शिव भण्डारी || रंजना मिश्रा || Most Popular Shiv Bhajan,Sonotek Bhakti,10,03-06-2018,67771,317,81,45,FALSE,FALSE,FALSE
7R2NSBv-3nA,04-06-2018,IPL EFFECT | DUDE SERIOUSLY,Dude Seriously,23,03-06-2018,57780,3411,128,196,FALSE,FALSE,FALSE
n2Di9F5Sfnw,04-06-2018,யார் யாரை கலாய்த்திருக்கிறது 'தமிழ்படம் 2.0' | Shiva | Sathish | Thamizh Padam | Thanthi TV,Thanthi TV,25,01-06-2018,334858,4136,237,187,FALSE,FALSE,FALSE
oArDgKDy3o4,04-06-2018,RAMADAN HERO | Sham Idrees,Sham Idrees,24,03-06-2018,320979,20928,1071,2220,FALSE,FALSE,FALSE
toASd2SjtwA,04-06-2018,Seher To Seher Gamdu Ae Gamdu - Kajal Prajapati | New Gujarati Song 2018 | FULL HD VIDEO,RDC Gujarati,10,03-06-2018,216214,2486,290,221,FALSE,FALSE,FALSE
ztNSxJfBH7M,04-06-2018,Copied Bengali Movies and Music Videos|Trolling Bengali Directors|The Bong Guy,The Bong Guy,23,01-06-2018,315567,40648,1615,5180,FALSE,FALSE,FALSE
RmHkNmZYZ10,04-06-2018,Azhagu - Tamil Serial | அழகு | Episode 163 | Sun TV Serials |  02 June 2018 | Revathy | Vision Time,Vision Time Tamil,24,02-06-2018,346774,1460,334,239,FALSE,FALSE,FALSE
6JNRoDQOZoc,04-06-2018,LIVE NOW | JUNE: MONTHLY DIWAN | 2 JUNE 2018 | Parmeshar Dwar | Dhadrianwale,Emm Pee,29,02-06-2018,87287,3594,194,0,TRUE,FALSE,FALSE
2d69Yfuimk8,04-06-2018,💖💖New WhatsApp Status Video 30sec💖💖,Ajendra Creations,24,31-05-2018,997248,4938,1313,357,FALSE,FALSE,FALSE
Nlk2LVKsSZA,04-06-2018,Live-In Relationship Feat. Rajesh Yadav | Sadak Chhap,Sadak Chhap,23,02-06-2018,263755,14278,987,1258,FALSE,FALSE,FALSE
3iUlgvI3Szc,04-06-2018,BYN : The Raid,Be YouNick,23,30-05-2018,1857553,91382,2852,3322,FALSE,FALSE,FALSE
Nl7xXyFzIV0,04-06-2018,SUMMER VACATION | RANDOM VIDEOS | BLACK SHEEP,Black Sheep,24,01-06-2018,408772,22445,426,1353,FALSE,FALSE,FALSE
zIPTP3TKUSg,04-06-2018,Sare Karo Dab - Official Music Video | Zero To Infinity | Raftaar | Sonu Kakkar | Muhfaad,Zee Music Company,10,30-05-2018,11086865,237870,11915,15776,FALSE,FALSE,FALSE
fKu4Ktno3ek,04-06-2018,Amma Mazhavillu l A tribute to the malayalam film industry l Mazhavil Manorama,Mazhavil Manorama,24,02-06-2018,379994,1884,295,239,FALSE,FALSE,FALSE
D93ClwGyKPc,04-06-2018,Veere Di Wedding Movie review by Rajeev Masand,Rajeev Masand,22,01-06-2018,297304,1944,11347,643,FALSE,FALSE,FALSE
4L2HKtsuRdQ,04-06-2018,"நாயகி புரொமோ இன்று 03/06/18 | Naayagi Promo for Episode 90, 03.06.18 Review",Deivamagal Today,22,02-06-2018,157043,427,60,20,FALSE,FALSE,FALSE
MN840bAdQyw,04-06-2018,BAN RAJVIR JAWANDA SONG | LATEST PUNJABI SONG 2018 | T-SERIES APNAPUNJAB,T-Series Apna Punjab,10,31-05-2018,2687405,48583,2278,2197,FALSE,FALSE,FALSE
V74QP00JuXg,04-06-2018,"Kala Daman | Kumar Naseeb, Avitesh, Raj Khangwal | Latest Haryanvi Songs Haryanavi 2018",Voice of Heart Music,10,02-06-2018,227923,2614,231,177,FALSE,FALSE,FALSE
5nv0cS5CqyY,04-06-2018,Saun Ton Pehla Phone | Navjeet | Jaymeet | Bunny Singh | Latest Punjabi Songs 2018 | New Songs 2018,Daddy Mohan Records,10,01-06-2018,417843,17950,250,808,FALSE,FALSE,FALSE
EleYzcAwE8Q,04-06-2018,Saat Bhai Champa | Episode - 172 | Best Scene |02 Jun 2018 | Bangla Serial,Zee Bangla,24,03-06-2018,180990,665,54,10,FALSE,FALSE,FALSE
Y6U_lDVHgWU,04-06-2018,જીગા નો બદલો - કાળજો Part-2 | Pagal Gujju,Pagal Gujju,22,03-06-2018,84691,2284,141,189,FALSE,FALSE,FALSE
rKBHwWJOjtA,04-06-2018,Tamizh Padam 2 Official Teaser Review | Shiva | Iswarya Menon | CS Amudhan,BehindwoodsTV,24,01-06-2018,568877,6187,431,207,FALSE,FALSE,FALSE
NE6jOYP7M7Y,04-06-2018,Akha Hind Ma Hetali | Geeta Rabari New Gujarati Song 2018 | Raghav Digital,Raghav Digital,10,03-06-2018,213024,5375,387,718,FALSE,FALSE,FALSE
uJuZSh3csq8,04-06-2018,Sembaruthi 4th June Episode | This Week Promo,Cine Heart TAMIL,24,02-06-2018,89408,276,37,165,FALSE,FALSE,FALSE
BIwvUnNbPxI,04-06-2018,Muddha Mandaram | Episode - 1099 | Best Scene |01 Jun 2018 | Telugu Serial,zeetvtelugu,24,02-06-2018,145242,386,53,18,FALSE,FALSE,FALSE
N2A8hNUUbKA,04-06-2018,നീനുവിന്റെ പ്രതികരണത്തിൽ ഞെട്ടി നീനുവിന്റെ സഹോദരനും അച്ഛനും കയ്യടിച്ച് സോഷ്യൽ മീഡിയയും കേരളക്കരയും !,First Show,24,03-06-2018,35642,293,34,21,FALSE,FALSE,FALSE
iiQlL8amoPQ,04-06-2018,MAHABHARATAM - 12 | Drona's Story And His Revenge In Telugu | Vikram Aditya Latest Video | EP#136,Vikram Aditya,24,01-06-2018,221839,4364,194,1361,FALSE,FALSE,FALSE
MlEQZ0qY7vk,04-06-2018,50 Shades of Kaala | Racism in a Parallel Universe | Krazy Khanna | Chai Bisket,Krazy Khanna,24,01-06-2018,136667,3393,201,271,FALSE,FALSE,FALSE
AV6PrR7FzjE,04-06-2018,"ಏಯ್ ರೇವಣ್ಣ, ನೀನ್ ಸುಮ್ನಿರಪ್ಪಾ ಎಂದ CM Kumaraswamy",Public TV | ಪಬ್ಲಿಕ್ ಟಿವಿ,25,02-06-2018,245449,496,243,66,FALSE,FALSE,FALSE
s2a1T9kK_e4,04-06-2018,Ee Nagaraniki Emaindi - Motion Poster | Tharun Bhascker | Suresh Babu,Suresh Productions,24,31-05-2018,226123,4088,181,153,FALSE,FALSE,FALSE
JatVouOv2P0,04-06-2018,"Phulpakhru - फुलपाखरु - Episode 333  - June 04, 2018 - Preview",Zee Yuva,24,03-06-2018,20728,103,2,7,FALSE,FALSE,FALSE
pxPxcIyMad0,04-06-2018,SIT | Meet & Greet | Mumbai | 2018,Shitty Ideas Trending,24,03-06-2018,53304,1434,54,133,FALSE,FALSE,FALSE
mMCEvr3VWqQ,04-06-2018,Kaala (Tamil) - Official Trailer | Rajinikanth | Pa Ranjith | Dhanush | Santhosh Narayanan,Wunderbar Studios,1,28-05-2018,8758674,205980,35569,13621,FALSE,FALSE,FALSE
yfhPNUeeMEU,04-06-2018,Mogalirekulu | 1st June 2018 | Gemini TV,Gemini TV,24,01-06-2018,187101,1446,103,188,FALSE,FALSE,FALSE
__03GOeEMZI,04-06-2018,BwC S5E5 - Yuzvendra Chahal,Breakfast With Champions,24,31-05-2018,1508761,18345,507,1630,FALSE,FALSE,FALSE
SXC_w2_PU3A,04-06-2018,Kaal Kattu | S2 | E9 | Tamil Web Series | Black Pasanga | By Vetri,black pasanga,24,01-06-2018,155923,2952,230,318,FALSE,FALSE,FALSE
4udPeDF2EOQ,04-06-2018,Vidya Vinayaka | Episode - 156 | Preview | 04 Jun 2018 | Kannada Serial,Zee Kannada,24,02-06-2018,20937,50,4,2,FALSE,FALSE,FALSE
6BDnOuPDP38,04-06-2018,"Andhamaina  Chandhamaama Lyrical | Tej I Love You Songs | Sai Dharam Tej, Anupama Parameswaran",Aditya Music,10,02-06-2018,423177,13134,406,842,FALSE,FALSE,FALSE
NLVQ2qTFFxA,04-06-2018,$2 Peking Duck Vs. $340 Peking Duck,BuzzFeedVideo,22,03-06-2018,1727662,53163,1148,5931,FALSE,FALSE,FALSE
IF1BHPB5GSc,04-06-2018,നീനുവിന്റെ അമ്മ ചില്ലറക്കാരിയല്ല ഇരു സമുദായങ്ങളെയും വെല്ലുവിളിച്ച് കഴിഞ്ഞത് നീണ്ട 26 വർഷങ്ങൾ|kevin|,Entertainment Journalist,24,31-05-2018,311840,381,170,140,FALSE,FALSE,FALSE
zqw4avoJ7sc,04-06-2018,1 Stupidity vs 1000 Stupidity,Slayy Point,23,31-05-2018,382764,28839,1460,3478,FALSE,FALSE,FALSE
oqGzywf1jdY,04-06-2018,"Monday Special I Shankar Namami I ANURADHA PADUWAL, Full HD Video Song,Shiv Ganga(Mahima Mahakal Ki)",T-Series Bhakti Sagar,10,04-06-2018,26677,450,40,68,FALSE,FALSE,FALSE
cdgyjmFiJm0,04-06-2018,Announcement regarding classes (कल से धीमी शुरुआत) with cgl pathshala team,CGL APTITUDE PATHSHALA,27,03-06-2018,17242,892,74,240,FALSE,FALSE,FALSE
fnHorZxcwyM,04-06-2018,If Iconic Tollywood Roles Were Women | Girl Formula | ChaiBisket,Girl Formula,24,01-06-2018,354837,11096,1409,1513,FALSE,FALSE,FALSE
15VQkurX5yk,04-06-2018,Bangladeshi Immigrants in India? | Citizenship Amendment Bill Explained by Dhruv Rathee,Dhruv Rathee,25,03-06-2018,150868,16903,935,3286,FALSE,FALSE,FALSE
AcS1vzVeNrg,04-06-2018,Types of workers | my village show comedy,My Village Show,23,31-05-2018,427125,12625,757,2119,FALSE,FALSE,FALSE
5BSG4znwLWA,04-06-2018,Kanak News One 2 One: Exclusive Interview With Barsha Priyadarshini,Kanak News,25,02-06-2018,64019,986,110,388,FALSE,FALSE,FALSE
xpB8S3ucrcI,04-06-2018,Lingashtakam | Lord Shiva Popular Stotram In Telugu | Rose Telugu Movies,Rose Telugu Movies,26,03-06-2018,19113,87,16,11,FALSE,FALSE,FALSE
NrtFO0C6kO8,04-06-2018,Ghadge & Suun - 2nd June 2018 - घाडगे & सून,Colors Marathi,24,03-06-2018,23419,41,14,1,FALSE,FALSE,FALSE
4NgNE0qL_qI,04-06-2018,Heroine Anupama  scoring Beautiful Boundries @Tej I Love You vs RJ's Match|| Anupama,Shreyas Media,24,02-06-2018,126938,1135,95,63,FALSE,FALSE,FALSE
51_OJ4AJQ1w,04-06-2018,"ਦੁੱਧ, ਫੱਲ ਸਬਜ਼ੀਆਂ ਦੀ ਕਿੱਲਤ ਅੱਜ ਤੋਂ ਸ਼ੁਰੂ, ਪਹਿਲੇ ਦਿਨ ਬਚਾਅ, ਕੱਲ੍ਹ ਤੋਂ ਸਾਵਧਾਨ!",Daily Post Punjabi,25,01-06-2018,114731,802,107,106,FALSE,FALSE,FALSE
NO4qNHkaZn0,04-06-2018,ધવલ દોમડીયા એ ગોલા વેચ્યા || dhaval domadiya,Dhaval Domadiya,24,01-06-2018,922529,12927,923,669,FALSE,FALSE,FALSE
EMzJCF8LNJ8,04-06-2018,#பிக்பாஸ்2 விரைவில்..,Vijay Television,24,03-06-2018,323271,4670,622,496,FALSE,FALSE,FALSE
lrNvE7dhtcw,04-06-2018,Tapu Sena Encourages Goli To Come Down | Tapu Sena Special | Taarak Mehta Ka Ooltah Chashmah,SAB TV,24,02-06-2018,679673,2299,549,201,FALSE,FALSE,FALSE
uoWAf9FPJG4,04-06-2018,"Cash - Cash Latest Promo - 09th June 2018 - Raja Ravindra,Raj Tarun,Pujita - Raju Gadu Team",mallemalatv,24,02-06-2018,428282,3088,223,292,FALSE,FALSE,FALSE
00uHMkOzsyo,04-06-2018,"Priyamanaval Episode 1031, 02/06/18",VikatanTV,43,02-06-2018,809542,4646,1286,556,FALSE,FALSE,FALSE
jkAsXwD2Woc,04-06-2018,होईल का शीतलचा गृहप्रवेश|Lagira Zhala Jee|2 June 2018|Upcoming Twist|Nirom Marathi,NIROM मराठी,24,02-06-2018,250545,871,161,153,FALSE,FALSE,FALSE
6SEG_U3Lke0,04-06-2018,Cash | 2nd June 2018 | Full Episode | ETV Telugu,etvteluguindia,24,02-06-2018,293289,1557,80,210,FALSE,FALSE,FALSE
a9iruCSpRwo,04-06-2018,வாணி ராணி - VAANI RANI -  Episode 1584 - 02/6/2018,RadaanMedia,24,02-06-2018,648993,2356,620,269,FALSE,FALSE,FALSE
u7Mqc3CPmww,04-06-2018,3 June 2018 करेंट अफेयर्स हिंदी//रटलेना//Daily Current Affairs Booster 3rd June-Golden Era Educatioh,Golden Era Education,27,02-06-2018,93456,2935,168,1630,FALSE,FALSE,FALSE
wXyrDmHMgeQ,05-06-2018,Lagira Zhala Jee - गृहप्रवेशात जयश्रीचं विघ्न | 04thJune 2018 | Marathi Serial Latest Update News,Manoranjan Marathi,24,04-06-2018,106579,339,75,22,FALSE,FALSE,FALSE
VnDBDkIdG74,05-06-2018,5 June 2018 करेंट अफेयर्स हिंदी//रटलेना//Daily Current Affairs Booster 5th June-Golden Era Educatioh,Golden Era Education,27,04-06-2018,27887,1839,65,873,FALSE,FALSE,FALSE
nFvjEjnUxkU,05-06-2018,Game of thinking- How to play with profit & loss Questions with Abhinay Sharma! Solve Ques. In 2sec,Abhinay Maths,22,04-06-2018,61196,4024,80,990,FALSE,FALSE,FALSE
5gUepqW2-34,05-06-2018,Mogalirekulu | 4th June 2018 | Gemini TV,Gemini TV,24,04-06-2018,91930,966,91,124,FALSE,FALSE,FALSE
69M_J6cE2zQ,05-06-2018,வள்ளி | VALLI | Sun TV | Tamil | Mega Serial | Episode 1571 - 04th June  2018,Saregama TVShows,24,04-06-2018,96824,759,109,54,FALSE,FALSE,FALSE
MOdN-xx8-NI,05-06-2018,Bad Words Battle with Fun Panrom Team | Black Sheep Premiere,Black Sheep,24,04-06-2018,190630,8188,380,779,FALSE,FALSE,FALSE
rh4lIHo8VTo,05-06-2018,"09:00 PM UP Police Confirm Exam Date, Admit Card, All Information | VIVEK SIR",WiFiStudy,27,04-06-2018,37763,5014,78,632,FALSE,FALSE,FALSE
WQWiNE9pDK0,05-06-2018,"Pariyerum Perumal Teaser | Kathir, Anandhi | Santhosh Narayanan | Pa Ranjith | Mari Selvaraj",Think Music India,1,04-06-2018,340038,13781,341,645,FALSE,FALSE,FALSE
cSLv_HM6tr0,05-06-2018,Uppum Mulakum│Flowers│EP# 617,Flowers Comedy,24,02-06-2018,1038410,7443,658,1267,FALSE,FALSE,FALSE
IFhV6G_JWbg,05-06-2018,धक्कादायक! महाबळेश्वरमधली हत्या प्रेमप्रकरणातून,ZEE 24 TAAS,25,03-06-2018,165738,222,65,78,FALSE,FALSE,FALSE
5gWsGXJTuPQ,05-06-2018,"Sembarathi - Episode 165  - June 04, 2018 - Preview",Ditto TV,24,02-06-2018,1002747,2951,299,284,FALSE,FALSE,FALSE
8qmPrrhZIeU,05-06-2018,Sembaruthi Today Promo | 4/6/18 Episode Promo,Cine Heart TAMIL,24,03-06-2018,212507,360,64,33,FALSE,FALSE,FALSE
nG2pEffLEJo,05-06-2018,Guardianship: Last Week Tonight with John Oliver (HBO),LastWeekTonight,24,04-06-2018,2098624,55043,1027,4184,FALSE,FALSE,FALSE
jJCa2U0LLxQ,05-06-2018,अपने डांस से देश-दुनिया को दीवाना बनाने वाले संजीव श्रीवास्तव पर बोले गोविंदा | ABP News Hindi,ABP NEWS HINDI,22,03-06-2018,412869,4153,373,338,FALSE,FALSE,FALSE
elBmCws127w,05-06-2018,If Rajni Is Your Dad | Kaala | Rajnikanth | Suhas | Chai Bisket,Chai Bisket,24,03-06-2018,221177,9175,374,887,FALSE,FALSE,FALSE
p9SVCrPT4dk,05-06-2018,Funniest Scene from Soilder (1998) Bobby Deol - Preity Zinta - Johnny Lever - Bollywood Comedy Scene,Shemaroo,24,03-06-2018,301629,899,200,41,FALSE,FALSE,FALSE
NqaAQF6ACZc,05-06-2018,शीतल अज्याच्या संसारात जयडी कालवणार विष|Lagira Zhala Jee|5 June 2018|Upcoming Twist|Nirom Marathi,NIROM मराठी,24,04-06-2018,63717,271,46,33,FALSE,FALSE,FALSE
kb-MNqLEo3s,05-06-2018,11 AM Headlines || 04 June 2018 - OTV,OTV,25,04-06-2018,107275,636,40,10,FALSE,FALSE,FALSE
ve4RS_cxUW8,05-06-2018,UPSC CSE Prelims 2018 - Answer key + Analysis - Part 1 - GS paper 1,Study IQ education,27,03-06-2018,108489,3233,107,232,FALSE,FALSE,FALSE
aLMxJY67UIo,05-06-2018,Azhagu - Tamil Serial | அழகு | Episode 164 | Sun TV Serials |  04 June 2018 | Revathy | Vision Time,Vision Time Tamil,24,04-06-2018,244338,1367,226,519,FALSE,FALSE,FALSE
YpHS7vcKXF4,05-06-2018,आटे का बिस्कुट टेस्टी और आसान नाश्ता वो भी बिना बके के आप रोज बनाकर खाएंगे Breakfast Recipes Indian,Rozana khana in HINDI,26,01-06-2018,1038329,11219,1208,602,FALSE,FALSE,FALSE
_xID8GAl0EA,05-06-2018,"CURRENT AFFAIRS | THE HINDU |5th June 2018 | UPSC, RRB, SBI CLERK/IBPS, SSC, CLAT & OTHERS",Adda247 :Official Channel of BankersAdda & SSCAdda,27,05-06-2018,16987,1881,44,42,FALSE,FALSE,FALSE
l_zhJyIDO4s,05-06-2018,"Lagira Zhala Jee - लागिरं झालं जी - Episode 349  - June 2, 2018 - Webisode",Zee Marathi,24,03-06-2018,560830,1198,398,71,FALSE,FALSE,FALSE
dUueoeLg8ZE,05-06-2018,Moto G6 and Moto G6 Play India - A BIG Mistake? My Opinions🔥🔥🔥,Technical Guruji,28,04-06-2018,395384,27943,1311,7903,FALSE,FALSE,FALSE
L_Vc_lmrOXg,05-06-2018,HYDERABAD SHOPPING BAZAAR AT OLD CITY...!!,Hyderabad Diaries Vlogs,23,04-06-2018,37560,2844,107,439,FALSE,FALSE,FALSE
Qylxag3_RhM,05-06-2018,Actress Rama Prabha Exclusive Interview  | Frankly With TNR #114 | Talking Movies,iDream Telugu Movies,24,01-06-2018,615075,4656,643,1479,FALSE,FALSE,FALSE
MhXP9GpiR34,05-06-2018,Azhake Azhake | Video Song | Mohanlal | Ajoy Varma | Santhosh T Kuruvilla | Stephen Devasy,Manorama Music Songs,10,04-06-2018,319070,12256,2099,1090,FALSE,FALSE,FALSE
aK-Bo7NqUyg,05-06-2018,ആര്യ മതിയായിരുന്നു ശരിക്കും ഭാര്യയായി എന്ന് ചിലപ്പോഴൊക്കെ തോന്നിട്ടുണ്ട്-പിഷാരടി വെളിപ്പെടുത്തുന്നു,KairaliOnline,24,03-06-2018,253165,1558,137,104,FALSE,FALSE,FALSE
e6zCgTo8I2I,05-06-2018,Seetha | Flowers | Ep# 356,Flowers TV,24,04-06-2018,292891,1223,290,545,FALSE,FALSE,FALSE
ZyWX6CjJCIU,05-06-2018,The Mind Blowing ROG Gaming Smartphone,Unbox Therapy,28,04-06-2018,4138484,76430,1801,11335,FALSE,FALSE,FALSE
KM5Kr_3di_w,05-06-2018,കെവിന്‍റെ കഥ ; നീനുവും ജോസഫും അനീഷും പറയുന്നു | Kevinte Kadha | Manorama News,Manorama News,25,01-06-2018,846679,5232,767,920,FALSE,FALSE,FALSE
MqFnQIEmZSk,05-06-2018,Moong Dal Khasta Kachori | मूंग दाल की करारी खस्ता कचोड़ी । Dal Kachori Recipe,Nisha Madhulika,26,04-06-2018,101789,2665,138,1086,FALSE,FALSE,FALSE
D5Mq4E62oss,05-06-2018,Sembarathi | Episode - 165 | Preview | 04 Jun 2018 | Tamil Serial,Zee Tamil,24,02-06-2018,534843,1710,126,196,FALSE,FALSE,FALSE
VQLv3xBbHtI,05-06-2018,Tamizh Padam 2 Official Teaser Breakdown | Shiva | Iswarya Menon,Wetalkiess,24,01-06-2018,965612,8979,702,550,FALSE,FALSE,FALSE
mXMvGYcCT4c,05-06-2018,Fun Bucket | 135th Episode | Funny Videos | Telugu Comedy Web Series | By Sai Teja | TeluguOne,TeluguOne,23,02-06-2018,234630,3103,280,318,FALSE,FALSE,FALSE
OLpzz72OKzo,05-06-2018,கடைசி நேரத்தில் பிரபாவை காப்பாற்றி டாக்டரிடம் கொண்டு சேர்த்த இசைப்பிரியா |Priyamanaval Serial Review,Daily Tamil Serial Review,22,03-06-2018,95956,281,69,15,FALSE,FALSE,FALSE
qmjgWF39kqY,05-06-2018,Comedy Khiladigalu Season 2 | Kannada Comedy Show 2018 | Episode - 40 | Best Scene | 03 Jun 2018|Zee,Zee Kannada,24,04-06-2018,54805,181,20,4,FALSE,FALSE,FALSE
9UB01zPOXeA,05-06-2018,Your Favorite Character | Champaklal Gets Annoyed With Daya | Taarak Mehta Ka Ooltah Chashmah,Sony PAL,24,04-06-2018,81336,613,59,44,FALSE,FALSE,FALSE
EDy1vR0n204,05-06-2018,Mummy Papa Ka Second Honeymoon || TVF,The Viral Fever,24,31-05-2018,1459115,48469,1932,2301,FALSE,FALSE,FALSE
ggEUbtxYHyQ,05-06-2018,FLAMES S1E05 - Meri Soni Meri Tamanna | Season Finale Reaction,jaby koay,24,04-06-2018,77258,2801,49,552,FALSE,FALSE,FALSE
zC0_fvCSMFs,05-06-2018,Anjaneya Dandakam In Telugu - Lord Hanuman Famous Devotional Songs,Rose Telugu Movies,26,04-06-2018,22424,132,27,15,FALSE,FALSE,FALSE
BqoRhZM4Sas,05-06-2018,The Oversmart Girlfriend | RealSHIT,RealSHIT,24,31-05-2018,1589392,138014,4589,6738,FALSE,FALSE,FALSE
QW0UofhzaxM,05-06-2018,Nandini | 01st June 2018 | SunTV,SunTV Tamil,22,03-06-2018,199334,873,136,50,FALSE,FALSE,FALSE
AaK8pFtg1BI,05-06-2018,Kitabaan Vala Rakhna || Tribute to Sikh martyrs of '84 || Harmanjeet || Manpreet,White Notes Entertainment,10,03-06-2018,73736,5286,43,740,FALSE,FALSE,FALSE
MfZKOiaq0sU,05-06-2018,Kasthooriman || General Promo || Mon to Sat at 8:30 PM || Asianet,Asianet,24,02-06-2018,563612,1707,139,1817,FALSE,FALSE,FALSE
Gpdw7goJdWI,05-06-2018,Nalayaks | Web Series | Final S01E03 | CBSE पेपर लीक | Nazarbattu,Nazar Battu Productions,23,02-06-2018,578738,31587,716,2335,FALSE,FALSE,FALSE
6kn4iy0pg8Y,05-06-2018,Sunday Suspense | Chuniya Aaya | Alice Perrin | Mirchi 98.3,Mirchi Bangla,24,03-06-2018,67850,2134,139,275,FALSE,FALSE,FALSE
46QJXZJvC-w,05-06-2018,Saat Bhai Champa | Episode - 173 | Best Scene |03 Jun 2018 | Bangla Serial,Zee Bangla,24,04-06-2018,126186,338,46,11,FALSE,FALSE,FALSE
r5eT5vZQbCI,05-06-2018,Crazy Movie Scenes Ft Chai Peelo Friends,TG Films,1,04-06-2018,53606,6578,154,805,FALSE,FALSE,FALSE
rKl5oyXwH20,05-06-2018,Prem Ma Jivnu Jokham II Hiral Raval II HD Video II Ekta Sound,Ekta Sound,10,03-06-2018,319237,1925,274,115,FALSE,FALSE,FALSE
ht0k6-Ihu3U,05-06-2018,Viharayatra - Parents Reactions || Mahathalli,Mahathalli,24,02-06-2018,416611,7812,413,1688,FALSE,FALSE,FALSE
ubyqacDBSPg,05-06-2018,"Bass Gira De Raja | Veere Di Wedding | Kareena, Sonam, Swara & Shikha | Shashwat Sachdev",Zee Music Company,10,04-06-2018,799662,7563,1714,618,FALSE,FALSE,FALSE
b8V_5KGyLr0,05-06-2018,"நாயகி புரொமோ இன்று 04/06/18 | Naayagi Promo for Episode 91, 04.06.18 Review",Deivamagal Today,22,04-06-2018,51497,144,22,12,FALSE,FALSE,FALSE
H_LG-pSLJVw,05-06-2018,💖💖 New WhatsApp Status Video 2018 💖💖,Muksmedia Rajasthani,24,03-06-2018,60029,499,26,24,FALSE,FALSE,FALSE
UDnUVhwWNZU,05-06-2018,FRUSTRATED WIFE || Comedy Videos || By Ravi Ganjam,Ravi Ganjam,23,03-06-2018,70188,1618,202,230,FALSE,FALSE,FALSE
VGQ1BM_DKKU,05-06-2018,Dhee 10 | 30th  May 2018 | Full Episode | ETV Telugu,ETV Dhee,24,30-05-2018,4504979,20668,3613,3586,FALSE,FALSE,FALSE
O3SGIbwR0Q8,05-06-2018,Top 12 iOS 12 Features! What's New Review,EverythingApplePro,24,05-06-2018,242560,11804,254,2120,FALSE,FALSE,FALSE
x1fl0sLqOmM,05-06-2018,Latest Punjabi Songs 2018 | Lafaz Alfaaz | Gur Sandhu | Prabh Grewal | New Punjabi Songs 2018,Daddy Mohan Records,10,04-06-2018,82255,4042,70,431,FALSE,FALSE,FALSE
BMN367zKduU,05-06-2018,UPSC IAS IPS PAPER ANALYSIS ANSWEY KEY GS PAPER 1 SOLUTION cutoff ? upsc latest  part 1,study for civil services,27,03-06-2018,104721,1131,127,263,FALSE,FALSE,FALSE
r2-KukDoZ_0,05-06-2018,Sunil Chhetri's Appeal Ensures a Packed Stadium for India vs Kenya Football Match | The Quint,The Quint,25,04-06-2018,102731,2032,41,201,FALSE,FALSE,FALSE
